Report generated on: 09-09-2022 23:11:57
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"","Albania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-ALB-BKWH.A","    Generation (billion kWh)","3.635","3.673","3.692","3.71","3.737","3.783","3.814","4.236","3.93","4.081","3.141","3.641","3.31","3.441","3.858","4.359","5.857","5.125","5.01","5.337","4.68336","3.64778","3.64056","5.21758","5.5426","5.3848","5.03842","2.82768","3.8311","5.20187","7.49277","4.14694","4.67865","6.89041","4.67776","5.83705","7.70618","4.48075","8.46748","5.17594","5.313","NA"
"INTL.27-12-ALB-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-ALB-BKWH.A","        Fossil fuels (billion kWh)","0.716","0.655","0.599","0.543","0.496","0.468","0.449","0.257","0.217","0.235","0.321","0.158","0.123","0.16","0.125","0.197","0.188","0.147","0.138","0.106","0.13536","0.12878","0.16356","0.10058","0.1316","0.0658","0.08742","0.06768","0.0721","0.00087","0.00094","0.05546","0","0","0","0","0","0","0","0","0","NA"
"INTL.29-12-ALB-BKWH.A","        Renewables (billion kWh)","2.919","3.018","3.093","3.167","3.241","3.315","3.365","3.979","3.713","3.846","2.82","3.483","3.187","3.281","3.733","4.162","5.669","4.978","4.872","5.231","4.548","3.519","3.477","5.117","5.411","5.319","4.951","2.76","3.759","5.201","7.49183","4.09148","4.67865","6.89041","4.67776","5.83705","7.70618","4.48075","8.46748","5.17594","5.313","NA"
"INTL.33-12-ALB-BKWH.A","            Hydroelectricity (billion kWh)","2.919","3.018","3.093","3.167","3.241","3.315","3.365","3.979","3.713","3.846","2.82","3.483","3.187","3.281","3.733","4.162","5.669","4.978","4.872","5.231","4.548","3.519","3.477","5.117","5.411","5.319","4.951","2.76","3.759","5.201","7.49133","4.09068","4.67775","6.88941","4.67676","5.83605","7.70418","4.47975","8.46648","5.15394","5.281","8.891943"
"INTL.34-12-ALB-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.0008","0.0009","0.001","0.001","0.001","0.002","0.001","0.001","0.022","0.032","NA"
"INTL.35-12-ALB-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-12-ALB-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.0008","0.0009","0.001","0.001","0.001","0.002","0.001","0.001","0.022","0.032","NA"
"INTL.117-12-ALB-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-12-ALB-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.0008","0.0009","0.001","0.001","0.001","0.002","0.001","0.001","0.022","0.032","NA"
"INTL.37-12-ALB-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.38-12-ALB-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-12-ALB-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-ALB-BKWH.A","    Consumption (billion kWh)","2.974","2.987","2.981","2.975","2.977","3.039","3.027","3.441","3.205","3.431","1.659","1.715","1.443","1.727","2.017","2.152","2.79","2.084","2.2","3.482","3.75836","3.54878","4.54556","4.11058","4.0516","3.7388","2.99142","3.69368","4.1251","4.35187","3.39577","5.44294","4.65865","5.90741","4.96176","5.04005","7.50518","6.119378","6.43996","6.527975","NA","NA"
"INTL.2-3-ALB-BKWH.A","    Imports (billion kWh)","0","0","0","0","0","0","0.005","0.167","0.183","0.2","0.323","0.65","0.104","0.082","0.157","0.15","0.2","0.711","1.069","1.113","1.3","1.8","2.2","1.242","0.477","0.371","0.611","2.838","2.434","1.965","1.005","3.475","3.23","2.323","3.25","2.355","1.827","2.914628","0.85048","3.176515","3.239","NA"
"INTL.2-4-ALB-BKWH.A","    Exports (billion kWh)","0.5","0.525","0.55","0.575","0.6","0.583","0.63","0.8","0.735","0.631","0.118","1.298","0.56","0.141","0.155","0.074","0.38","0.839","0.69","0.755","0.222","0.069","0.058","0.326","0","0","0","0","0","0.487","2.935","0","0","0","0.183","0.956","0.042","0","1.764","0.77048","0.963","NA"
"INTL.2-23-ALB-BKWH.A","    Net imports (billion kWh)","-0.5","-0.525","-0.55","-0.575","-0.6","-0.583","-0.625","-0.633","-0.552","-0.431","0.205","-0.648","-0.456","-0.059","0.002","0.076","-0.18","-0.128","0.379","0.358","1.078","1.731","2.142","0.916","0.477","0.371","0.611","2.838","2.434","1.478","-1.93","3.475","3.23","2.323","3.067","1.399","1.785","2.914628","-0.91352","2.406035","2.276","NA"
"INTL.2-7-ALB-MK.A","    Capacity (million kW)","0.595","0.62","0.64","0.69","0.71","0.735","0.76","0.767","0.777","0.777","1.892","1.892","1.892","1.892","1.892","1.669","1.684","1.684","1.684","1.684","1.684","1.6691","1.6692","1.7792","1.6692","1.5922","1.5922","1.5922","1.5732","1.5732","1.5844","1.632","1.752","1.905","1.849","1.922","2.037","2.172425","2.230425","2.331425","2.531425","NA"
"INTL.27-7-ALB-MK.A","        Nuclear (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-7-ALB-MK.A","        Fossil fuels (million kW)","0.095","0.095","0.09","0.09","0.085","0.085","0.085","0.087","0.087","0.087","0.224","0.224","0.224","0.224","0.224","0.224","0.239","0.239","0.239","0.239","0.239","0.224","0.224","0.334","0.224","0.16","0.16","0.16","0.123","0.123","0.123","0.123","0.123","0.123","0.123","0.123","0.123","0.123","0.123","0.123","0.123","NA"
"INTL.29-7-ALB-MK.A","        Renewables (million kW)","0.5","0.525","0.55","0.6","0.625","0.65","0.675","0.68","0.69","0.69","1.668","1.668","1.668","1.668","1.668","1.445","1.445","1.445","1.445","1.445","1.445","1.4451","1.4452","1.4452","1.4452","1.4322","1.4322","1.4322","1.4502","1.4502","1.4614","1.509","1.629","1.782","1.726","1.799","1.914","2.049425","2.107425","2.208425","2.408425","NA"
"INTL.33-7-ALB-MK.A","            Hydroelectricity (million kW)","0.5","0.525","0.55","0.6","0.625","0.65","0.675","0.68","0.69","0.69","1.668","1.668","1.668","1.668","1.668","1.445","1.445","1.445","1.445","1.445","1.445","1.445","1.445","1.445","1.445","1.432","1.432","1.432","1.45","1.45","1.461","1.508","1.628","1.781","1.725","1.798","1.913","2.047","2.105","2.193","2.39","NA"
"INTL.34-7-ALB-MK.A","            Non-hydroelectric renewables (million kW)","","","","","","","","","","","","","","","","","","","","","0","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0004","0.001","0.001","0.001","0.001","0.001","0.001","0.002425","0.002425","0.015425","0.018425","NA"
"INTL.35-7-ALB-MK.A","                Geothermal (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-7-ALB-MK.A","                Solar, tide, wave, fuel cell (million kW)","","","","","","","","","","","","","","","","","","","","","0","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0004","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.014","0.017","NA"
"INTL.117-7-ALB-MK.A","                    Tide and wave (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-7-ALB-MK.A","                    Solar (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0004","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.014","0.017","NA"
"INTL.37-7-ALB-MK.A","                Wind (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.38-7-ALB-MK.A","                Biomass and waste (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001425","0.001425","0.001425","0.001425","NA"
"INTL.82-7-ALB-MK.A","        Hydroelectric pumped storage (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-9-ALB-BKWH.A","    Distribution losses (billion kWh)","0.161","0.161","0.161","0.16","0.16","0.161","0.162","0.162","0.173","0.219","1.687","1.278","1.411","1.655","1.843","2.283","2.887","2.913","3.189","2.213","2.003","1.83","1.237","2.023","1.968","2.017","2.658","1.972","2.14","2.328","2.167","2.179","3.25","3.306","2.783","2.196","1.986","1.276","1.114","1.054","NA","NA"
"","Algeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-DZA-BKWH.A","    Generation (billion kWh)","6.683","7.65","8.824","9.615","10.537","11.569","12.214","13.014","14.08","14.449","15.145","16.319","17.199","18.267","18.703","18.09","19.124","19.739","21.448","23.282","23.88952","25.03064","25.99154","27.80964","29.38706","31.9074","33.12352","34.9758","37.83582","36.206","42.9985","48.17578","53.9846","56.3135","60.40082","64.68244","66.75504","71.49546","72.10903","76.685","72.789912773417","NA"
"INTL.27-12-DZA-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-DZA-BKWH.A","        Fossil fuels (billion kWh)","6.435","7.288","8.35","9.382","10.021","10.93","11.967","12.523","13.899","14.186","15.011","16.029","17.002","17.918","18.539","17.899","18.99","19.665","21.235","23.081","23.83652","24.96264","25.93554","27.54764","29.13906","31.3584","32.90752","34.7518","37.55582","35.903","42.8264","47.67868","53.3685","55.9864","60.14872","64.46144","66.42322","70.86002","71.3272","75.848","72.014912773417","NA"
"INTL.29-12-DZA-BKWH.A","        Renewables (billion kWh)","0.248","0.362","0.474","0.233","0.516","0.639","0.247","0.491","0.181","0.263","0.134","0.29","0.197","0.349","0.164","0.191","0.134","0.074","0.213","0.201","0.053","0.068","0.056","0.262","0.248","0.549","0.216","0.224","0.28","0.303","0.1721","0.4971","0.6161","0.3271","0.2521","0.221","0.33182","0.63544","0.78183","0.837","0.775","NA"
"INTL.33-12-DZA-BKWH.A","            Hydroelectricity (billion kWh)","0.248","0.362","0.474","0.233","0.516","0.639","0.247","0.491","0.181","0.263","0.134","0.29","0.197","0.349","0.164","0.191","0.134","0.074","0.213","0.201","0.053","0.068","0.056","0.262","0.248","0.549","0.216","0.224","0.28","0.303","0.172","0.497","0.616","0.327","0.251","0.144","0.21582","0.05544","0.11583","0.152","0.09","NA"
"INTL.34-12-DZA-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.0001","0.0011","0.077","0.116","0.58","0.666","0.685","0.685","NA"
"INTL.35-12-DZA-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-12-DZA-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.058","0.087","0.572","0.655","0.675","0.675","NA"
"INTL.117-12-DZA-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-12-DZA-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0001","0.0001","0.0001","0.0001","0.058","0.087","0.572","0.655","0.675","0.675","NA"
"INTL.37-12-DZA-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.019","0.029","0.008","0.011","0.01","0.01","NA"
"INTL.38-12-DZA-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-12-DZA-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-DZA-BKWH.A","    Consumption (billion kWh)","5.915","6.713","7.733","8.207","8.959","9.686","10.343","11.119","11.954","12.19","12.734","13.034","14.035","14.039","14.365","14.474","15.172","15.365","16.905","18.492","19.71552","20.64764","21.62354","23.61164","24.42506","27.5164","26.91052","28.3348","30.49982","28.315","33.8405","38.13478","42.8676","45.2015","49.20682","53.45544","55.82304","60.28346","62.11403","66.646","NA","NA"
"INTL.2-3-DZA-BKWH.A","    Imports (billion kWh)","0.07","0.103","0.09","0.109","0.167","0.121","0.145","0.12","0.191","0.201","0.205","0.135","0.125","0.125","0.067","0.215","0.285","0.312","0.3","0.15","0.25","0.15","0.237","0.223","0.211","0.359","0.382","0.279","0.274","0.33","0.736","0.657","0.936","0.295","0.686","0.61","0.257","0.537","0.506","0.531","NA","NA"
"INTL.2-4-DZA-BKWH.A","    Exports (billion kWh)","0.061","0.086","0.116","0.127","0.096","0.158","0.162","0.17","0.182","0.26","0.303","0.796","1.061","1.324","1.191","0.491","0.422","0.313","0.262","0.21","0.319","0.196","0.259","0.212","0.197","0.275","0.3","0.273","0.323","0.362","0.803","0.799","0.985","0.384","0.877","0.641","0.507","0.88","0.597","0.673","NA","NA"
